cat__BusinessTravel_Non-Travel,cat__BusinessTravel_Travel_Frequently,cat__BusinessTravel_Travel_Rarely,cat__Department_Human Resources,cat__Department_Research & Development,cat__Department_Sales,cat__EducationField_Human Resources,cat__EducationField_Life Sciences,cat__EducationField_Marketing,cat__EducationField_Medical,cat__EducationField_Other,cat__EducationField_Technical Degree,cat__Gender_Female,cat__Gender_Male,cat__JobRole_Healthcare Representative,cat__JobRole_Human Resources,cat__JobRole_Laboratory Technician,cat__JobRole_Manager,cat__JobRole_Manufacturing Director,cat__JobRole_Research Director,cat__JobRole_Research Scientist,cat__JobRole_Sales Executive,cat__JobRole_Sales Representative,cat__MaritalStatus_Divorced,cat__MaritalStatus_Married,cat__MaritalStatus_Single,cat__OverTime_No,cat__OverTime_Yes,num__Age,num__DailyRate,num__DistanceFromHome,num__Education,num__EnvironmentSatisfaction,num__HourlyRate,num__JobInvolvement,num__JobLevel,num__JobSatisfaction,num__MonthlyIncome,num__MonthlyRate,num__NumCompaniesWorked,num__PercentSalaryHike,num__PerformanceRating,num__RelationshipSatisfaction,num__StockOptionLevel,num__TotalWorkingYears,num__TrainingTimesLastYear,num__WorkLifeBalance,num__YearsAtCompany,num__YearsInCurrentRole,num__YearsSinceLastPromotion,num__YearsWithCurrManager
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.22425836006275454,-0.346043854559724,-0.28177787565185775,-0.8660666796834612,0.27049640550972137,-0.5479081602816095,-1.031417821031703,2.6903832612383654,1.16643951397464,2.760496239931368,0.9235851327407629,-0.6891112813971698,-0.053893953016482025,-0.4275027727274465,-1.6035122463594715,0.24704093866083607,1.2590920803137058,-0.5981611686776289,0.335827287928066,2.3640108172437753,1.3307947426320772,3.3558874417766136,-0.3198489777776605
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.22425836006275454,0.8867428785293191,-0.7721786097673109,-0.8660666796834612,1.1921546878590696,-1.1871901018504796,0.3780495599000668,-0.07617674124092652,0.2646617079040882,-0.28427166493769945,0.45830849777567023,0.5127455127684027,0.7697230418443121,-0.4275027727274465,-1.6035122463594715,-0.9353084840461424,0.08801125719577572,0.20853325146559523,-1.0632264743309614,-0.9984428850768339,-1.181843404465918,-0.6796848621289745,-1.1688376230052084
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.4306948636966803,-0.7586500264507506,0.08602267493473213,0.10366412923305852,-0.6511618768396269,-0.9413124320162988,-1.031417821031703,-0.07617674124092652,1.16643951397464,-0.4048994941458512,-1.4040432070310835,0.11212658137987853,-0.3284329513034134,-0.4275027727274465,0.23494357704319854,-0.9353084840461424,-0.30234901717686763,2.6286165118952676,-1.0632264743309614,0.010293225619348851,0.7724307099436338,-0.6796848621289745,-0.8858414079293591
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0975293250753344,1.6918280919752249,-0.5269782427095843,2.043125747066098,1.1921546878590696,-1.1380145678836433,0.3780495599000668,2.6903832612383654,0.2646617079040882,2.5496144953444553,0.26420111780064043,0.5127455127684027,-1.1520499461642075,-0.4275027727274465,-0.6842843346581365,0.24704093866083607,1.2590920803137058,-0.5981611686776289,0.335827287928066,-0.662197514844773,-0.6234793717774747,-0.36925622336700614,-0.8858414079293591
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6608938425690444,-0.6303395705578094,0.08602267493473213,1.0733949381495782,0.27049640550972137,0.8290067907898028,-1.031417821031703,-0.07617674124092652,0.2646617079040882,-0.2801494909179964,-1.1397915350764816,-0.6891112813971698,-1.1520499461642075,-0.4275027727274465,-0.6842843346581365,0.24704093866083607,-0.30234901717686763,0.20853325146559523,1.7348810501870935,0.3465385958514097,0.7724307099436338,-0.6796848621289745,-1.1688376230052084
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0856480874561152,-1.5083856314722504,-1.0173789768250374,-1.835797488599981,0.27049640550972137,0.3864269850882774,0.3780495599000668,-0.07617674124092652,-0.6371160981664635,-0.04323296304874874,1.0572328369858655,-1.089730212785694,-0.6029719495903447,-0.4275027727274465,1.1541714887445336,0.24704093866083607,-0.692709291549511,-2.211550008964077,0.335827287928066,-0.32595214461271205,-0.06511533908903126,-0.36925622336700614,-0.03685276270181126
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.8616414194613415,0.2980243161970006,1.312024510223365,1.0733949381495782,1.1921546878590696,-1.678945441518841,0.3780495599000668,-0.07617674124092652,0.2646617079040882,-0.3643286235308793,0.3347604647623405,0.11212658137987853,-0.8775109478772761,-0.4275027727274465,1.1541714887445336,-0.9353084840461424,1.128971988856158,1.0152276716088193,-1.0632264743309614,-0.4940748297287425,-0.34429735543325296,-0.6796848621289745,-0.3198489777776605
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6608938425690444,0.4816843805143478,-0.28177787565185775,0.10366412923305852,0.27049640550972137,-1.0888390339168073,0.3780495599000668,0.8460099262521708,-1.5388939042370153,0.7456209704059991,-0.7198942448240115,2.1152212383224995,0.22064504527044934,-0.4275027727274465,-1.6035122463594715,0.24704093866083607,-0.17222892571931983,-1.404855588820853,-1.0632264743309614,-0.9984428850768339,-1.181843404465918,-0.6796848621289745,-1.1688376230052084
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8792115838221893,-0.655498483477994,-0.15917769212299443,1.0733949381495782,1.1921546878590696,0.4847780530219497,0.3780495599000668,-0.07617674124092652,1.16643951397464,-0.6186016735883503,-0.717680618252664,2.5158401697110238,-0.3284329513034134,-0.4275027727274465,-1.6035122463594715,1.4293903613678145,0.08801125719577572,0.20853325146559523,0.335827287928066,0.5146612809674402,1.3307947426320772,2.1141728867287406,1.095132097601586
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.333417230689327,0.7911390094326178,-1.0173789768250374,-0.8660666796834612,-0.6511618768396269,-0.40038155838110107,-2.440885201963473,-0.07617674124092652,1.16643951397464,0.1971548692581436,-0.16496573371934695,-0.28849235000864565,1.8678790349920376,2.339166114923766,0.23494357704319854,2.611739784074793,-0.692709291549511,-0.5981611686776289,-1.0632264743309614,-0.4940748297287425,-0.34429735543325296,-0.6796848621289745,-0.6028451928535098
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.8673303462029702,-1.2366693719342572,-0.15917769212299443,1.0733949381495782,-0.6511618768396269,0.583129120955622,-2.440885201963473,-0.9983634087340237,-1.5388939042370153,-0.9609590737510544,-1.3428917729976102,-0.6891112813971698,-1.1520499461642075,-0.4275027727274465,1.1541714887445336,-0.9353084840461424,-0.5625892000919632,1.0152276716088193,-1.0632264743309614,0.010293225619348851,0.7724307099436338,-0.6796848621289745,0.8121358825257365
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.8673303462029702,-0.1799950292865059,-0.03657750859413115,2.043125747066098,-0.6511618768396269,-1.7281209754856772,-1.031417821031703,-0.9983634087340237,1.16643951397464,-0.5565521067654521,-0.9469293200478347,-1.089730212785694,0.4951840435573807,-0.4275027727274465,0.23494357704319854,-0.9353084840461424,-0.9529494744646065,-0.5981611686776289,0.335827287928066,-0.662197514844773,-0.6234793717774747,-0.058827584605037786,-0.6028451928535098
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.7581714755763977,-0.6026647663456064,-0.5269782427095843,0.10366412923305852,1.1921546878590696,-1.7281209754856772,-1.031417821031703,-0.07617674124092652,0.2646617079040882,-0.09334992086724345,-1.2499194570010173,-0.6891112813971698,-0.6029719495903447,-0.4275027727274465,0.23494357704319854,2.611739784074793,-0.17222892571931983,-0.5981611686776289,0.335827287928066,0.5146612809674402,1.3307947426320772,-0.36925622336700614,-0.6028451928535098
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0856480874561152,0.8062343571847286,-0.15917769212299443,1.0733949381495782,-0.6511618768396269,-0.4495570923479372,0.3780495599000668,-0.07617674124092652,-0.6371160981664635,-0.07252209424137551,-1.5288364049907963,-0.6891112813971698,0.7697230418443121,-0.4275027727274465,-1.6035122463594715,0.24704093866083607,-0.4324691086344154,0.20853325146559523,0.335827287928066,0.1784159107353793,0.7724307099436338,-0.6796848621289745,0.8121358825257365
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.005940618809609587,0.9622196172898728,-0.5269782427095843,-0.8660666796834612,1.1921546878590696,-0.20367942251375645,0.3780495599000668,-0.07617674124092652,1.16643951397464,-0.04366687610345432,1.2052691139447262,1.7146023069339753,0.22064504527044934,-0.4275027727274465,0.23494357704319854,1.4293903613678145,-0.4324691086344154,-0.5981611686776289,-1.0632264743309614,-0.1578294594966816,-0.6234793717774747,-0.6796848621289745,-0.03685276270181126
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11509948943618206,-1.1737720896337958,0.6990235925790486,-0.8660666796834612,0.27049640550972137,1.3207621304581643,-1.031417821031703,0.8460099262521708,1.16643951397464,1.0764796746190053,0.1683234169291539,-1.089730212785694,-0.3284329513034134,-0.4275027727274465,-0.6842843346581365,0.24704093866083607,0.08801125719577572,0.20853325146559523,0.335827287928066,0.6827839660834707,1.609976758976299,-0.058827584605037786,1.378128312677435
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.6490126049498253,1.062855268970611,-0.28177787565185775,1.0733949381495782,0.27049640550972137,-1.285541169784152,0.3780495599000668,0.8460099262521708,1.16643951397464,0.12903051966936724,1.5561289255032975,-0.6891112813971698,-0.3284329513034134,-0.4275027727274465,0.23494357704319854,-0.9353084840461424,-0.04210883426177206,-0.5981611686776289,-1.0632264743309614,0.6827839660834707,1.3307947426320772,0.5620296929188989,1.6611245277532845
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.8673303462029702,-1.6744344567454683,0.08602267493473213,-1.835797488599981,1.1921546878590696,-1.285541169784152,-1.031417821031703,-0.07617674124092652,-0.6371160981664635,0.373106612941257,-0.3596265203372136,-0.6891112813971698,-0.3284329513034134,-0.4275027727274465,-1.6035122463594715,1.4293903613678145,-0.5625892000919632,-0.5981611686776289,0.335827287928066,0.010293225619348851,0.7724307099436338,-0.36925622336700614,0.8121358825257365
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.21237712244353535,1.223872311659792,-0.5269782427095843,1.0733949381495782,0.27049640550972137,-0.1545038885469203,0.3780495599000668,0.8460099262521708,-0.6371160981664635,0.3355731337092242,0.5255474048803491,-1.089730212785694,-0.6029719495903447,-0.4275027727274465,1.1541714887445336,-0.9353084840461424,0.7386117144835146,1.8219220917520433,0.335827287928066,1.523397391663623,0.49324869359941215,-0.6796848621289745,2.510113172980832
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.522283569962405,1.256578898456032,2.0476256113965445,-1.835797488599981,0.27049640550972137,0.8781823247566389,0.3780495599000668,-0.9983634087340237,1.16643951397464,-0.7906481997791135,0.2250475978199324,-0.6891112813971698,-0.8775109478772761,-0.4275027727274465,0.23494357704319854,1.4293903613678145,-0.9529494744646065,-0.5981611686776289,-1.0632264743309614,-0.4940748297287425,-0.6234793717774747,-0.6796848621289745,-0.6028451928535098
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4425761013158995,-0.821547308751212,-0.404378059180721,0.10366412923305852,1.1921546878590696,1.4682887323586729,-1.031417821031703,-0.07617674124092652,-0.6371160981664635,-0.11200818221958346,-0.6025720365425965,1.313983375545451,-0.053893953016482025,-0.4275027727274465,1.1541714887445336,-0.9353084840461424,-0.4324691086344154,0.20853325146559523,0.335827287928066,-0.32595214461271205,-0.06511533908903126,-0.36925622336700614,-0.6028451928535098
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0975293250753344,1.256578898456032,-0.6495784262384476,-1.835797488599981,-0.6511618768396269,1.6649908682260173,0.3780495599000668,-0.07617674124092652,0.2646617079040882,-0.7750273298097126,1.5613862886102479,0.11212658137987853,1.0442620401312435,-0.4275027727274465,-1.6035122463594715,-0.9353084840461424,-0.8228293830070588,0.20853325146559523,0.335827287928066,-1.1665655701928643,-1.181843404465918,-0.6796848621289745,-1.1688376230052084
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5517349719424719,0.001149143738822878,1.679825060809955,2.043125747066098,-1.572820159188975,-1.039663499949971,0.3780495599000668,1.768196593745268,1.16643951397464,2.048878830214214,0.19862243062447216,-0.28849235000864565,-0.3284329513034134,-0.4275027727274465,-0.6842843346581365,-0.9353084840461424,0.6084916230259668,-0.5981611686776289,0.335827287928066,-0.9984428850768339,-1.181843404465918,-0.6796848621289745,-1.1688376230052084
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.8673303462029702,-0.15986789895035827,-0.8947787932961742,0.10366412923305852,1.1921546878590696,-0.20367942251375645,0.3780495599000668,-0.07617674124092652,0.2646617079040882,-0.4120590595484933,0.3407095861728368,-0.6891112813971698,-0.3284329513034134,-0.4275027727274465,-1.6035122463594715,0.24704093866083607,-0.9529494744646065,0.20853325146559523,-1.0632264743309614,-0.4940748297287425,-0.34429735543325296,-0.6796848621289745,-0.6028451928535098
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5517349719424719,-0.6680779399380862,-0.8947787932961742,-1.835797488599981,0.27049640550972137,-0.6462592282152818,0.3780495599000668,-0.9983634087340237,0.2646617079040882,-0.835775157468494,1.3214845089404677,-1.089730212785694,-1.1520499461642075,-0.4275027727274465,0.23494357704319854,0.24704093866083607,-0.9529494744646065,1.8219220917520433,0.335827287928066,-0.662197514844773,-0.6234793717774747,-0.36925622336700614,-1.1688376230052084
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5398537343232528,0.6351537493274736,-0.8947787932961742,0.10366412923305852,0.27049640550972137,0.4847780530219497,0.3780495599000668,-0.9983634087340237,-0.6371160981664635,-0.9065029853855038,-1.4539881565471104,-0.6891112813971698,-0.6029719495903447,-0.4275027727274465,0.23494357704319854,0.24704093866083607,-0.4324691086344154,1.0152276716088193,0.335827287928066,0.1784159107353793,-1.181843404465918,-0.6796848621289745,0.8121358825257365
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.2066881957019069,-0.7033004180263446,2.4154261619831345,-1.835797488599981,-1.572820159188975,1.2715865964913282,0.3780495599000668,0.8460099262521708,0.2646617079040882,1.2921344628076794,1.316088794172808,0.11212658137987853,1.5933400367051063,2.339166114923766,-0.6842843346581365,0.24704093866083607,0.47837153156841905,0.20853325146559523,-2.4622802365899887,-1.1665655701928643,-1.181843404465918,-0.6796848621289745,-1.1688376230052084
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.005940618809609587,1.2817378113762166,-0.404378059180721,0.10366412923305852,0.27049640550972137,-0.695434762182118,1.7875169408318365,-0.07617674124092652,-1.5388939042370153,-0.12459166080604533,0.35080925740460955,0.5127455127684027,-0.6029719495903447,-0.4275027727274465,-1.6035122463594715,1.4293903613678145,0.2181313486533235,-0.5981611686776289,0.335827287928066,0.010293225619348851,0.7724307099436338,1.1828869704428355,0.8121358825257365
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.7581714755763977,-0.42403648461229604,1.9250254278676815,-0.8660666796834612,1.1921546878590696,0.9765333926903113,0.3780495599000668,-0.07617674124092652,0.2646617079040882,-0.3931838416688005,-1.1616510974685375,1.7146023069339753,-0.8775109478772761,-0.4275027727274465,-0.6842843346581365,0.24704093866083607,-0.9529494744646065,-0.5981611686776289,1.7348810501870935,-0.8303201999608034,-0.6234793717774747,-0.058827584605037786,-0.6028451928535098
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1948069580826877,0.3106037726570929,-1.0173789768250374,0.10366412923305852,0.27049640550972137,-0.40038155838110107,0.3780495599000668,-0.07617674124092652,0.2646617079040882,-0.2716881863512376,0.7873087469421853,-0.6891112813971698,0.4951840435573807,-0.4275027727274465,-0.6842843346581365,0.24704093866083607,-0.4324691086344154,0.20853325146559523,0.335827287928066,0.1784159107353793,0.7724307099436338,1.4933156092048039,0.8121358825257365
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5517349719424719,1.3144443981724565,-0.8947787932961742,1.0733949381495782,-1.572820159188975,1.6158153342591812,-1.031417821031703,-0.07617674124092652,1.16643951397464,0.05049225676765694,0.36146233527921917,0.11212658137987853,2.142418033278969,2.339166114923766,-0.6842843346581365,-0.9353084840461424,0.3482514401108713,2.6286165118952676,0.335827287928066,-0.9984428850768339,-1.181843404465918,-0.6796848621289745,-1.1688376230052084
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.74060131121555,-0.1347089860301737,-1.0173789768250374,-1.835797488599981,-1.572820159188975,1.6649908682260173,-1.031417821031703,-0.9983634087340237,-0.6371160981664635,-0.9490264647466509,-0.7353896308234437,-0.6891112813971698,-1.1520499461642075,-0.4275027727274465,0.23494357704319854,-0.9353084840461424,-1.0830695659221543,0.20853325146559523,0.335827287928066,-0.662197514844773,-0.6234793717774747,-0.36925622336700614,-0.6028451928535098
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.10321825181696288,0.08920533895946882,-1.0173789768250374,2.043125747066098,1.1921546878590696,-0.9904879659831349,0.3780495599000668,-0.07617674124092652,1.16643951397464,0.022721821266499697,0.11215264268121229,0.5127455127684027,-0.053893953016482025,-0.4275027727274465,-0.6842843346581365,-0.9353084840461424,-0.5625892000919632,2.6286165118952676,0.335827287928066,-0.9984428850768339,-1.181843404465918,-0.6796848621289745,-1.1688376230052084
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.10321825181696288,-0.6756256138141415,-0.7721786097673109,1.0733949381495782,-1.572820159188975,-0.8429613640826265,-1.031417821031703,0.8460099262521708,1.16643951397464,0.6835714035831009,-0.9988111928137906,0.5127455127684027,-1.1520499461642075,-0.4275027727274465,-1.6035122463594715,0.24704093866083607,0.6084916230259668,-0.5981611686776289,0.335827287928066,1.0190293363155316,1.3307947426320772,-0.36925622336700614,2.227116957904983
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.189118031341059,-0.5447992666291819,-1.0173789768250374,1.0733949381495782,1.1921546878590696,1.1240599945908196,0.3780495599000668,-0.07617674124092652,0.2646617079040882,0.04485138705648437,-1.590817948988525,-0.28849235000864565,-1.1520499461642075,-0.4275027727274465,0.23494357704319854,-0.9353084840461424,0.47837153156841905,-0.5981611686776289,0.335827287928066,-0.662197514844773,-0.6234793717774747,-0.36925622336700614,-0.6028451928535098
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.333417230689327,0.9093859001574852,0.08602267493473213,1.0733949381495782,1.1921546878590696,-0.9413124320162988,1.7875169408318365,-0.9983634087340237,0.2646617079040882,-0.940565160179892,1.1109132813410412,0.11212658137987853,-0.6029719495903447,-0.4275027727274465,0.23494357704319854,0.24704093866083607,-0.17222892571931983,0.20853325146559523,0.335827287928066,0.010293225619348851,0.7724307099436338,-0.36925622336700614,0.8121358825257365
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.74060131121555,0.2149999035603916,-0.03657750859413115,-0.8660666796834612,-1.572820159188975,-1.285541169784152,0.3780495599000668,-0.9983634087340237,1.16643951397464,-0.854433418820834,-1.606866741630794,-0.6891112813971698,2.4169570315659,2.339166114923766,0.23494357704319854,-0.9353084840461424,-1.0830695659221543,0.20853325146559523,-1.0632264743309614,-0.662197514844773,-0.6234793717774747,-0.058827584605037786,-0.6028451928535098
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.4306948636966803,-1.1561608505896666,-0.5269782427095843,0.10366412923305852,1.1921546878590696,-1.5314188396183326,0.3780495599000668,-0.9983634087340237,0.2646617079040882,-0.8021468957288114,-0.7353896308234437,-0.6891112813971698,-0.6029719495903447,-0.4275027727274465,-0.6842843346581365,-0.9353084840461424,-1.3433097488372499,-0.5981611686776289,0.335827287928066,-0.9984428850768339,-1.181843404465918,-0.6796848621289745,-1.1688376230052084
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.005940618809609587,0.2804130771528714,0.08602267493473213,0.10366412923305852,0.27049640550972137,1.6158153342591812,0.3780495599000668,-0.9983634087340237,-1.5388939042370153,-0.6717560227897841,0.4423980567941104,1.313983375545451,1.3188010384181748,2.339166114923766,-0.6842843346581365,0.24704093866083607,0.7386117144835146,0.20853325146559523,0.335827287928066,-0.32595214461271205,-0.06511533908903126,-0.6796848621289745,-0.3198489777776605
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9883704544487618,0.841456835272987,-0.28177787565185775,1.0733949381495782,0.27049640550972137,-1.7281209754856772,0.3780495599000668,-0.07617674124092652,0.2646617079040882,-0.27993253439064364,0.21840671810589002,-0.28849235000864565,-0.3284329513034134,-0.4275027727274465,0.23494357704319854,-0.9353084840461424,-0.5625892000919632,-0.5981611686776289,1.7348810501870935,-0.9984428850768339,-1.181843404465918,-0.6796848621289745,-1.1688376230052084
